Identifier,Archive Location,Publication Year,ARCGIS_Year,Heb_year,Original_Cal_Type,Author,Title,English_Title,Press,Press Adress,Place,Longitude,Latitude,Accurate,Language_Code,Book_URL,Notes,Thumbnail_Name,Thumbnail_Wiki_URL,Thumbnail_ImageURL,Wiki_URL,WorldCat_Genre,WorldCat_Subject_Tags,WorldCat_Description,WorldCat_Notes,Reason_skipped_subjectTag,Date_Added,Data_Mod,Pages,Rights,MARC2_Tags,Translator,OCLC_Number,Provenance
179,HO 1467-1469,1896,01/01/1896,,,"Bukarez, Rahamim",Kol bikhyi ...hidushim al sefer Iyov...kinah,,,,Livorno,43.548473,10.3105674,,jrb,,,JA0247a,,https://drive.google.com/open?id=11GupH9zxraIPYLBvkfinmT850rq4Nche,,,,,,,,,,,,,,
187,HL 0162-0166,1947,1/1/47,,,"Cohen, David",Kos yeshuot Hagadah shel Pesah im hidushim u-veurim... : ve-Shir ha-Shirim peshat ve-targum...be-lashon Arvit,,Idan Kohen and Tsaban Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0247b,,https://drive.google.com/open?id=1Bl1F_eJNUIqNkPznBTHbbNHXEDZltp6x,,,Judaism; Liturgy; Texts; Passover; Prayers; and; devotions ,,,,,,,,,,,
202,JA 0104-0122,1889,01/01/1889,,,"Dumas, Alexandre",Kunti di Munti Kristu,The Count of Monte Cristo (Alexandre Dumas),Uzan & Kastro Press,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1XPFJaDTloRaIgQ_8efuYt-EG9csHCbUa,,JA0248a,,https://drive.google.com/open?id=1hgIAsK-BmPeWpdfm_McVf2uwDIXH5W-d,,,Judeo-Arabic; literature,,,,,,,,,,,
82,JA 0407,,01/01/1800,,,,Kurat al-atmar fi kashf al-adhmar,,Makhlouf Nadjar Press,,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1YIv957Q71QTWX9CH6qFL0olfAGugD9Hb,,JA0248b,,https://drive.google.com/open?id=1oXsjbdEvg5EEsirHn7cZUVCuNFA9qeMc,,,,,,,,,,,,,,
242,JA 0236,,01/01/1800,,,"Hagege, Daniel Ben Yosef",La hurub min el-maktoub,There is No Escape from Destiny,Feuilleton in el-Sabah journal,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1NXH3Zmn9scu2b4voe7VvF7fjVtE8UdzY,,JA0249a,,https://drive.google.com/open?id=17nO--MTpwgg02ug7NatxQpfYcMkW3kD9,,,,,,,,,,,,,,
53,JA 0248,,01/01/1800,,,,La mattchiche : c'est la danse nouvelle mademoiselle,La mattchiche: it's the new dance Miss,Imprimerie Universelle,,Tunis,36.8064948,10.1815316,,"jrb, French",https://drive.google.com/open?id=1lR8Dwfg0LOZ-008YG343kqiLlaGHkw9C,La Mattchiche (Dance) and (Song by F_lix Mayol),JA0249b,,https://drive.google.com/open?id=1NRg-EEWjEg6EjHFdMNkKLxYLJIiq0maG,,,,,,,,,,,,,,
186,HL 0145-0147,1931,1/1/31,,,"Cohen, Bension ben Ya akov",Le-saper be-Tsiyon ... perushim al ha-Hagadah,,Yaakov Haddad Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0250,,https://drive.google.com/open?id=1eQLep70YEHzyyPwPTBCinLyGC01RFdpg,,,Haggadot; Texts; Seder; Liturgy; Judaism ,,,,,,,,,,,
172,LG 0035-0036,1903,01/01/1903,,,"ben, Tanchum Joseph",Likutim min Sefer ha-Maspik,,,,Strasbourg,48.5734053,7.7521113,,jrb,,,JA0251a,,https://drive.google.com/open?id=1vpB2q8cdYDNuFlAHTYbanHhLDgztyiCu,,,"Maimonides,; Moses,; 1135-1204; Mishneh; Torah; (Maimonides,; Moses)",,,,,,,,,,,
253,LG 0035-0036,1903,01/01/1903,,,"Joseph, Jeruschalmi Tanchum ben",Likutim min Sefer ha-Maspik,,,,Strasbourg,48.5734053,7.7521113,,jrb,,,JA0251b,,https://drive.google.com/open?id=1JheIuecGd9anY37iYzoM8-GM2L4_uNLq,,,"Maimonides,; Moses,; 1135-1204; Mishneh; Torah; (Maimonides,; Moses)",,,,,,,,,,,
229,JA 0083-0084,1962,1/1/62,,,"Genasiyah, Yosef Ben David",Limud ha-Mikra yevaer ha-shorashim shel ha-pealim ha-ketuvim ba-Torah ... im Sefer ha-yashar : ve-hu Sheerit ha-peletah le-sefer Tishbor garem ... : al Hamishah humshe Torah ... Yehoshua Yehoshua ve-Shoftim,,Hai Haddad Press,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=1M674ZpuTh5CRTgkAwn-oCTAitVZSJo9_,,JA0252-0253,,https://drive.google.com/open?id=12GLJZ9UxGehjhfCQ11frlvkHRuIZJxDk,,,"Bible; Pentateuch; Commentaries; Language,; style ",,,,,,,,,,,
241,JA 0157,1939,1/1/39,,,"Hagège, Daniel",Litterature judeo-arabe tunisienne Intishar al-kutayib al-Yahudiyah a-barbariyah al-Tunisiyah,Tunisian Judeo-Arabic Literature ,Makhlouf Nadjar Press,,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1YCef0ac317AzRuygGQPSgcJgyigDRQOU,,JA0254-0255,,https://drive.google.com/open?id=10_NMZbg9sAp2kie4dyRKzhRUALR0b9cb,,,Judeo-Arabic; literature; Bibliography; Jews; Tunisia ,,,,,,,,,,,
62,JA 0279-0280,,01/01/1800,,,,Maaseh al-sahab wa-nasif,,Makhlouf Nadjar Press,26 Rue de France 26,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/drive/folders/1UEQN1qSluXU8b1uwZsqHlSqMybomOCjV,,JA0256,,https://drive.google.com/open?id=1U2DVLDUlauQvLN0NPfIvpVIB4OzHqG-7,,,,,,,,,,,,,,
131,JA 0251,1939,1/1/39,,,,Maaseh al-said li-maarabi,,Mekikats David Sa'adon,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=12w8J5QyD2ly4lK6SquIw6BV1b8RBYKs8,,JA0257,,https://drive.google.com/open?id=1HlUzMiE1AYh5WkjMkBijWWd4SgpCbN9U,,,Judeo-Arabic; literature,,,,,,,,,,,
58,JA 0266-0268,,01/01/1800,,,,Maaseh al-Yahudi al-hayr,Tales of the Good Jew,Makhlouf Nadjar Press,26 Rue de France 26,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/drive/folders/1WQMUXazV6uPLaJJCvNt2YcGTK01-7-a3,,JA0258-0259,,https://drive.google.com/open?id=1_1dP5mdqOi7TNGpmZocaDSs-TT1WVh5a,,,,,,,,,,,,,,
63,JA 0281,,01/01/1800,,,,Maaseh Avraham avinu,Tales of Abraham Avinu,Makhlouf Nadjar Press,NA,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1STXIAXV1WzF_9r9zY28oxtC7-DnwL9_Z,,JA0260-0261,,https://drive.google.com/open?id=1fqRyhAZuOKMy-SWNBsL0jXf5viR-QcYN,,,Ma_as_eh; Avraham; avinu; Abraham; (Biblical; patriarch); Legends; High; Holidays ,,,,,,,,,,,
132,JA 0274-0275,1939,1/1/39,,,,Maaseh Bet Perets,Bet Perets,Makhlouf Nadjar Press,,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/drive/folders/1oHxwXlFzHFQQORsp1m1yb_zFpv3w-mGR,,JA0262,,https://drive.google.com/open?id=1i50h103tskWp6H1Fb-S4Fuxx1Z96Zvee,,,,,,,,,,,,,,
60,JA 0270-0273,,01/01/1800,,,,Maaseh Bustenai,Bustenai,Makhlouf Nadjar Press,Avenue du 12 Avril 1943,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/drive/folders/1sVhYz7pSWCZGv6ldoB_DXAEK0Bo9yV-G,,JA0263-JA0265,,https://drive.google.com/open?id=13ODqsCZEy6y4xaNjy0Ptl6IRv0kep1xa,,,Blessing; of; the; sun; Judeo-Arabic; literature,,,,,,,,,,,
64,JA 0283,,01/01/1800,,,,Maaseh Edison,,Makhlouf Nadjar Press,26 Rue de France 26,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1b7XUi6KOOuDyk8K75k3-asFT8MwB6DfC,,JA0266-0268,,https://drive.google.com/open?id=1wHBP7gOi_L6IcGNmyPpugzA_AJ8VDG4L,,,,,,,,,,,,,,
65,JA 0283,,01/01/1800,,,,Maaseh Edison,,Makhlouf Nadjar Press,26 Rue de France 26,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1b7XUi6KOOuDyk8K75k3-asFT8MwB6DfC,,JA0269a,,https://drive.google.com/open?id=1PHrVD35NAxFp6T7wdOFW0arSKJsh2pHg,,,,,,,,,,,,,,
59,JA 0269,,01/01/1800,,,,Maaseh Eldad al-Dani,Eldad al-Dani,Makhlouf Nadjar Press,26 Rue de France 26,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1GNn7SbhpSNQrrWmlNMq5rhINzk8cAdHE,,JA0269b,,https://drive.google.com/open?id=1zKp2_E7OTcSDpLS4yBhqfuioyhtnMrO5,,,,,,,,,,,,,,
223,JA 0263-0265,1929,1/1/29,,,"Genasiyah, Yosef Ben David",Maaseh Eliyahu ... tafsir ve-targ'im Gemarat Betsah min Talmud Bavli,,Yaakov Hadad & David Idan Press,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=12jdS4RgXdz4C5AyR7yGlmVQlFQIcXnAP,,JA0270-0273,,https://drive.google.com/open?id=1kRrGMef_wAJQwyAoDEPiLJhNZCRc691-,,,Talmud; Bez_ah; Commentaries; Judeo-Arabic; literature,,,,,,,,,,,
139,JA 0276,1970,1/1/70,,,,Maaseh gharibat Garba,Tales of the Slat Ghriba (Synagogue) of Djerba,Mekikets David Sa'adon,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=12GQe3zUeB0wzHrxXet_SSX9wdqNV78Qf,,JA0274-0275,,https://drive.google.com/open?id=1MeFq6wm6E9Tv34Xah0wE965VDrn6cDGH,,,Judeo-Arabic; literature,,,,,,,,,,,
152,JA 0269,1941,1/1/41,,,"Aydan, David",Maaseh ha-tsedakah,,Rabbi David Aydan Imprimerie Librair_e,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=1_IaGLG0LGOyEtRlEBvgS_PAzqhPmpIV3,,JA0276a,,https://drive.google.com/open?id=14QUA1GMtik17YY0A_JpLvXTKgRnIslIq,,,"Jewish; sermons; sermons,; Hebrew; Early; works; to; 1800",,,,,,,,,,,
196,HO 1118-1121,1943,1/1/43,,,"Cohen, Shimon","Maaseh hoshev, seder Bereshit ...hidushim...u-ferushim...bi-leshon ha-kodesh uvi-leshon Arvi",,Or Torah Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0276b,,https://drive.google.com/open?id=1sz5VsxloU6M9CdcD0iEZfFNUA5KO1_nv,,,Jewish; sermons,,,,,,,,,,,
61,JA 0276,,01/01/1800,,,,Maaseh Mosheh rabenu,Tales of Moshe Rabbenu,Makhlouf Nadjar Press,Avenue du 12 Avril 1943,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1ak0CjDqDnl6uKknseNTQz0fvp3EUAJ5D,,JA0277,,https://drive.google.com/open?id=1vM61urnwmBJZ55IxW2FoTbibDNBfgZvl,,,,,,,,,,,,,,
129,JA 0282,1938,1/1/38,,,,Maaseh nes Purim al-kabir,Tales of the Miracle of the Great Purim,Makhlouf Nadjar Press,,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1FXK9M7IbNcNlwb0U0rW_ZdyMqPjskYpv,,JA0278a,,https://drive.google.com/open?id=1ZRULBNXvrXadRu9WhxU5_wD5EB92VRVD,,,Purim; Bible; Esther; Judeo-Arabic; literature,,,,,,,,,,,
165,JA 0079,1892,01/01/1892,,,"Bekache, Chalum","Maaseh peri la-tsadik : ... maaseh ... beha-Rav ha-Gaon R. Yom Tov Lipman Helir zal, baal Tosfot Yom Tov",,"Shalom Bekash Press (1 Rue Solf_rino 1, Algiers)",1 Rue Solf_rino Alger,Algiers,36.6997294,3.0576199,,jrb,https://drive.google.com/open?id=1RngsB1kHel_4fuU97o33dLYmqfAkOdzf,,JA0278b,,https://drive.google.com/open?id=1gawEw_V5tJWaJtOzku6YTFH8rsDvnZ1v,,,"Heller,; Yom; Tov; Lipmann; ben; Nathan; ha-Levi; Wallerstein,; 1579-1654",,,,,,,,,,,
166,JA 0079,1892,01/01/1892,,,"Bekache, Chalum","Maaseh peri la-tsadik, Sipurei ha-teva",,"Shalom Bekash Press (1 Rue Solf_rino 1, Algiers)",1 Rue Solf_rino Alger,Algiers,36.6997294,3.0576199,,jrb,https://drive.google.com/open?id=1RngsB1kHel_4fuU97o33dLYmqfAkOdzf,,JA0279-0280,,https://drive.google.com/open?id=1caMgi8cGaS1kBSev2xXTk02cf6dokmAa,,,,,,,,,,,,,,
134,JA 0277,1948,1/1/48,,,,Maaseh Sindbar,,Uzan Father & Sons,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1YxpBMVJFsobjs80T5kdsKmuMcczJla9x,,JA0281,,https://drive.google.com/open?id=1BrMSRhXp3T5JnSnNUcYEjSm2fhMOOCKi,,,,,,,,,,,,,,
233,JA 0088-0091,1891,01/01/1891,,,"Guedj, Elijah",Maaseh tsadikim,Tales of the Righteous,Jacob Guedj Press,"Place le Lievre, 1 Faubourg Bab el-Oued",Algiers,36.6997294,3.0576199,,jrb,https://drive.google.com/drive/folders/1j11U0ec5uVopdCyP29iE3qzWoLjV17NM,,JA0282,,https://drive.google.com/open?id=1AofrI1ONyO67WPOkGMnTmdiFiWY_viw-,,,,,,,,,,,,,,
274,RE 0269-0270,1913,1/1/13,,,"Mili, Yehiel",Maasim ve-nisim,,David Aydan Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0283,,https://drive.google.com/open?id=1Nj2CUmIRBJxcqpvmvfALcIe_L4QLQBD_,,,Jewish; ethics; Early; works; to; 1800,,,,,,,,,,,
66,JA 0287,,01/01/1800,,,,Maasiyot fi shan hokhmat Shelomoh ha-melekh,,Uzan Father & Sons,40 Rue des Maltais,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=19mv4b8CE7F-tGHO8Jsjy5zD70YfWn553,,JA0287,,https://drive.google.com/open?id=1dzkPt7hq9GebjdPLAmuWCM9YMbpdIPHH,,,,,,,,,,,,,,
47,JA 0244,,01/01/1800,,,,Majmuat hawazah wa-ghina Talamasani wa-ghayrihim,,Makhlouf Nadjar & co. Press,26 Rue de France 26,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1EafHDh0CnPDPkocVuwfJYGMn0b_omIGY,,JA0288,,https://drive.google.com/open?id=1YeK9z5DsgdmH63zCf2SMgbTrw9aJfU5X,,,,,,,,,,,,,,
57,JA 0254-0255,,01/01/1800,,,,Manadir al-tawarikh al-Yahudiyyah,Scenes from Jewish History,Makhlouf Nadjar Press,26 Rue de France 26,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/drive/folders/1dI7KxT8T5E8_jxHyaHWoA1pCdC-TXOfc,,JA0289-JA0290,,https://drive.google.com/open?id=1pTxAdtis9vCMwGYoNYPWksiCHhcOHN7A,,,,,,,,,,,,,,
251,RT 1269-1272,1931,1/1/31,,,"Iouna, Raphael",Marpe lashon,,Yaakov Hadad Press,,Djerba,33.8787981,10.850791,,jrb,,,,,,,,Libel; and; slander; Religious; aspects; Judaism; Gossip,,,,,,,,,,,
151,JA 0288,1948,1/1/48,,,"Assous, Sghaier","Marpe le-etsem helek alef...refuot u-segulot...goralot, lehashim, pitron halomot",,Boaz Haddad Press,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=1weCn3BP3xWMGyuYTYBrTJKv0GVD0VyiI,,JA0291b,,https://drive.google.com/open?id=1ClAIaayI_zAbWRAHYGW3_SsQwWM3qkJG,,,"Medicine,; Magic,; mystic,; and; spagiric",,,,,,,,,,,
272,JA 0018-0120,1901,01/01/1901,,,"Matsliah, Menasheh",Masali al-wakat,,,,Jerusalem,31.768319,35.21371,,jrb,https://drive.google.com/open?id=1Th8hraGwD_qLJmAdsNUbfu_tEG5ChOK-,,JA0291b,,https://drive.google.com/open?id=1ClAIaayI_zAbWRAHYGW3_SsQwWM3qkJG,,,,,,,,,,,,,,
209,JA 0256,1900,01/01/1900,,,"Falak, Shimon",Masarib al-hayat al-kism al-awwal,The Paths of Life (Derech Hahayyim?) vol. 1,,,Tunis,36.8064948,10.1815316,,jrb,,,JA0291a,,https://drive.google.com/open?id=158S410a3cZlh2DMKaXeX05hdcADc8QVM,,,,,,,,,,,,,,
142,JA 0025,1890,01/01/1890,,,"Abulkhir, Binyamin ben Haim",Masat Binyamin,,,,Livorno,43.548473,10.3105674,,jrb,https://drive.google.com/open?id=1K1-uRJ9ZZMaH842dasWBdbEg99WrqnPd,,JA0292,,https://drive.google.com/open?id=1jqpBRB8-RaB5xSZPwEbHlqTjG1WlITId,,,"Responsa; 1040-1600; Manuscripts,; Yiddish; Poland; Krako_w; Facsimiles; Jewish; women; Religious; life; Early; works; to; 1800 ",,,,,,,,,,,
153,HO 1171-1172,1954,1/1/54,,,"Aydan, David",Maskil le-David hokhmah u-musar asher asafti...bi-derashotai,,"Idan, Kohen, Tsaban, & Hadad Press",,Djerba,33.8787981,10.850791,,jrb,,,JA0293-0294,,https://drive.google.com/open?id=1N_Va9fNb14p5_vwQ95ZsdvkrUBWlpBn1,,,Jewish; sermons; ethics,,,,,,,,,,,
141,HL 0045-0046,1864,01/01/1864,,,"Abu, Maimon ben Reuven",Mateh Reuven,The Tribe of Reuven,Eliyahu Benamozegh and friends Press,,Livorno,43.548473,10.3105674,,jrb,,,JA0295-JA0300,,https://drive.google.com/open?id=1YNOog-fkKY5lwnKBL3OegsS-Xrw0Vdx6,,,Haggadah; Haggadot; Texts; Seder; Liturgy ,,,,,,,,,,,
133,JA 0249,1943,1/1/43,,,,Mauda fulhan di Mi khamokha ala Hitlir,,Hadida Bros. Library,,Casablanca,33.5731104,-7.5898434,,jrb,https://drive.google.com/open?id=11zlNGwNq6O8Q0q0D4Bk4XSoZiTNlmeXc,,JA0301-JA0305,,https://drive.google.com/open?id=1qPODxpacYqMWziVMb2GphhXIFx0k5GnO,,,"Hitler,; Adolf,; 1889-1945; Parodies,; imitations,; etc; Jewish; wit; and; humor; Judeo-Arabic; literature ",,,,,,,,,,,
98,JA 0015,1894,01/01/1894,,,,Megilat Ekhah meturgemet ba-sharh ha-Arvi ha-meduberet ba-are Hodu,,,,Calcutta,22.572646,88.363895,,jrb,https://drive.google.com/open?id=1LM9PEvBKE2OtiVR0MH5cib5MAVSVHKBz,,JA0306,,https://drive.google.com/open?id=1xkSSb2b4umRqQzeqOVxLS1zrhsBeGV4s,,,Bible; Lamentations; Commentaries,,,,,,,,,,,
279,JA 0293-0294,,01/01/1800,,,"Nadjar, Makhlouf",Methode pratique de langage Francais-Judeo-Arabe (avec prononciation) al-Tarjuman al-Faransai bil-Arabi,,Makhlouf Nadjar Press,26 Rue de France 26,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/drive/folders/1QCibzfN06-nkPKukvG93RvOzd8PMvSVn,,JA0307-JA0321,,https://drive.google.com/open?id=1wIGAdCAFGWh3Y-jMy1gaOUdxFV0IG9nB,,,,,,,,,,,,,,
157,JA 0073-0075,1884,01/01/1884,,,"Bekache, Chalum",Mevaser tov,,Shelomoh Bilforti & friends Press,,Livorno,43.548473,10.3105674,,jrb,https://drive.google.com/drive/folders/1xP2LbEhlQCPyxormA8e64YLfQbOq29CH,,JA0322-JA0340,,https://drive.google.com/open?id=1DyGHJ8U6t8iws6LrUeLCV7KfgEtKUaXj,,,Hasidism,,,,,,,,,,,
158,JA 0073-0075,1884,01/01/1884,,,"Bekache, Chalum",Mevaser tov,,Shelomoh Bilforti & friends Press,,Livorno,43.548473,10.3105674,,jrb,https://drive.google.com/drive/folders/1xP2LbEhlQCPyxormA8e64YLfQbOq29CH,,JA0341-JA0352,,https://drive.google.com/open?id=1DjNfEvENNQ9UQOAl4um05Q_O45JJpJxf,,,Hasidism,,,,,,,,,,,
164,JA 0076-0078,1892,01/01/1892,,,"Bekache, Chalum",Mi-mekor Yisrael,,"Shalom Bekash Press (1 Rue Solf_rino 1, Algiers)",1 Rue Solf_rino Alger,Algiers,36.6997294,3.0576199,,jrb,https://drive.google.com/open?id=1p8GRZLDFjMA4zpCFHqEuwH_iy5TNzO-U,,JA0353-JA0355,,https://drive.google.com/open?id=1694fyTfoEwZ6VRNof1aXCIQbc7XxxIqz,,,Jewish; legends; folk; literature; Aggada; Translations; into; English ,,,,,,,,,,,
163,JA 0076-0078,1892,01/01/1892,,,"Bekache, Chalum","Mi-mekor Yisrael, Sipurei Ma'asiyot",,"Shalom Bekash Press (1 Rue Solf_rino 1, Algiers)",1 Rue Solf_rino Alger,Algiers,36.6997294,3.0576199,,jrb,https://drive.google.com/open?id=1p8GRZLDFjMA4zpCFHqEuwH_iy5TNzO-U,,JA0356-JA0359,,https://drive.google.com/open?id=1HqEMxNOWNtG0SlH1iNWGVo0myliBYbRx,,,,,,,,,,,,,,
55,JA 0250,,01/01/1800,,,,Miat hikayah wa-hikayah vol. 3,101 Tales vol. 3,Makhlouf Nadjar Press,Avenue du 12 Avril 1943,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1k6pdRvIfSYI9MzmAkMBxthz1-EfClJeu,,JA0360a,,https://drive.google.com/open?id=1zCDjYiSfJSg1jtGKvmYqYbgjiM2ISxQS,,,,,,,,,,,,,,
190,HO 0989-0994,1927,1/1/27,,,"Cohen, Khalifa",Midrash Shelomoh derushim,,Yaakov Hadad & David Idan Press,,Djerba,33.8787981,10.850791,,jrb,,,Ilm Al-Falak JA360.png,,https://drive.google.com/file/d/1DOZ_XEtKA7GLY4O2qU0xvEn9QWGkUGpA/view?usp=sharing,,,Jewish; sermons,,,,,,,,,,,
180,HO 0995-1000,1947,1/1/47,,,"Chelli, Shaul Mkiks",Midrasho shel Shem im sefer Shemen arev : hidushim u-veurim be-derekh derush al kol parashah im haftaratah...uve-Shemen arev yavou musarim u-maasiyot...bi-leshon Arvi,,"Idan, Kohen , & Tsaban Press",,Djerba,33.8787981,10.850791,,jrb,,,JA0361-JA0363,,https://drive.google.com/open?id=1K-jxVqbfB4obXbgwDLAbosQEtzXkcWKy,,,Bible; Pentateuch; Commentaries,,,,,,,,,,,
217,JA 0375-0376,1892,01/01/1892,,,"Flah, Chalom",Mikra meforash,,Uzan & Kastro Press,,Tunis,36.8064948,10.1815316,,jrb,,,JA0364,,https://drive.google.com/open?id=1q5CWTt0l2ZrlTmEVZnSGWDzFd3RCaTVI,,,Bible; Old; Testament; Commentaries,,,,,,,,,,,
155,RT 0154-0163,1915,1/1/15,,,"Baranits, Yaakov",Mile de-Avot perushim al masekhet Avot [be-Arvit],,David Aydan Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0364,,https://drive.google.com/open?id=1q5CWTt0l2ZrlTmEVZnSGWDzFd3RCaTVI,,,Mishnah; Avot; Commentaries,,,,,,,,,,,
243,JA 0129-0130,1947,1/1/47,,,"Hakohen, Avraham",Milel le-Avraham,,"Idan, Kohen, and Tsaban Press",,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=1w6pkGP9bEaHdbzDPEPLgLqdYcA5ra-b1,,,,,,,Jewish; homiletical; illustrations; ethics; parables,,,,,,,,,,,
146,JA 0063-0065,1937,1/1/37,,,"Asabag, Barukh",Minhah belulah ... bi-leshon hol le-naare bene Yisrael asher adayin lo rau or Torah,,Y. Razun Press,7 Rue Rachel Casablanca - Dina Nahmany,Casablanca,33.5731104,-7.5898434,,jrb,https://drive.google.com/open?id=1NQJPNyMh2ADlSrM5FcCGJ3o61i76G0gp,,JA0365b,,https://drive.google.com/open?id=1ShgnZqkIJw6bSNOXSxX09mZi7oK7wSeL,,,Judeo-Arabic; literature; Jewish; law,,,,,,,,,,,
101,JA 0025,1896,01/01/1896,,,,Mishle meturgam u-meforash ... be-sharh ... bi-leshon Arvi ha-nahug be- ... Bagdad uve-are Hodu,,,,Calcutta,22.572646,88.363895,,jrb,https://drive.google.com/open?id=1wnWJ7itVTmDN-FnY9-49RAxHzDpLpzob,,JA0365a,,https://drive.google.com/open?id=1evpHMV6BwmBWVshK4bhKBiNOUf4VugHB,,,Bible; Proverbs; Commentaries,,,,,,,,,,,
112,JA 0015,1905,1/1/05,,,,Munis al-sibyan,,,,Baghdad,33.3128057,44.3614875,,jrb,https://drive.google.com/open?id=15sIGKFMzteaGr61y8IqK-Fx_4f-OL-TG,,JA0366a,,https://drive.google.com/open?id=19W_1rC93Mm5Pzn5XQd8tKAAuMhOZiMzo,,,,,,,,,,,,,,
93,JA 0242-0243,1889,01/01/1889,,,,Musar Shelomoh ... Mishle ... Sharh bi-al-Arabi,,David Idan,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=1AWiVn62nfkooi5ahgniRGBX2-8oDYyqK,,JA0366b,,https://drive.google.com/open?id=1w4Z9BNNGoXubdKVFzhxMCPgg1pCy8T3h,,,Bible; Proverbs; Commentaries; Judeo-Arabic; literature,,,,,,,,,,,
109,JA 0291,1900,01/01/1900,,,,Navah tehilah : Bar Yohai be-sharh Arvi,,Imprimerie de l'Orient (69 Rue de la Kasbah),69 Rue de la Kasbah,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1FUkK_hRph3jUT46u4OEkQltEVuSQHo32,,JA0367-JA0368,,https://drive.google.com/open?id=1swgaaU9WQd_K44zG6ZA2P1KS7jMTaVm5,,,Piyutim; Judeo-Arabic; literature,,,,,,,,,,,
159,JA 0068,1888,01/01/1888,,,"Bekache, Chalum",Netsah Israel,,Yosef Haim Bekache Press (1 Rue Solf_rino Alger),1 Rue Solf_rino Alger,Algiers,36.6997294,3.0576199,,jrb,https://drive.google.com/open?id=16OnE9QeGWYer4YM_ZuOqMRDHIPmlbzTN,,JA0369a,,https://drive.google.com/open?id=12knNxEfOY2nl0HyR27NSagbwOQlCUzeZ,,,"Gikatilla,; Joseph,; 1248-approximately; 1305; Shaare; Orah; Judah; Loew; ben; Bezalel,; approximately; 1525-1609; Nezah; Yisrael; Cabala ",,,,,,,,,,,
297,RT 1321-1322,1941,1/1/41,,,"Souffir, Sion",Neveh Tsiyon sheloshah halakim...hidushe Shas ve-hidushe Tanakh...musarim be-lashon Arav,,Mekikets David Sa'adun,,Djerba,33.8787981,10.850791,,jrb,,,JA0369b,,https://drive.google.com/open?id=1wU5cuMbKIOU2H4FgxN_6j8Hj9QqRdof9,,,Talmud; Commentaries,,,,,,,,,,,
54,JA 0248,,01/01/1800,,,,Nina,Nina,Imprimerie Universelle,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=10yEYto7QOe-iCqhEYSe4jn4rVwtsrJfc,,JA0370-JA0371,,https://drive.google.com/open?id=1HwNgcxQvb0jdIVqJosw6Oxq1D74p2dhX,,,Jazz; vocals,,,,,,,,,,,
189,BC 0592-0601,1925,1/1/25,,,"Cohen, Hayyim",Nora tehilot ... Tehilim ... be-tsido targum Arvi ... im kitsur Minhat Shai im shene beurim Dumiyah tehilah,,David Aydan Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0372-JA0374,,https://drive.google.com/open?id=15olqTBmlBOfKPb5DZyujYtDi6vDHZp-q,,,,,,,,,,,,,,
